date,Open,High,Low,Weekday,Close
2017-08-28,1.2905,1.2943,1.2871,Monday,1.2929
2017-08-25,1.2803,1.2889,1.2792,Friday,1.2877
2017-08-24,1.2803,1.2837,1.2772,Thursday,1.2803
2017-08-23,1.2822,1.2834,1.2777,Wednesday,1.2803
2017-08-22,1.2895,1.2909,1.2809,Tuesday,1.2821
2017-08-21,1.2873,1.2916,1.2848,Monday,1.2894
2017-08-18,1.2872,1.2918,1.283,Friday,1.2873
2017-08-17,1.2892,1.2909,1.2851,Thursday,1.2871
2017-08-16,1.2866,1.2903,1.284,Wednesday,1.2892
2017-08-15,1.2961,1.297,1.2844,Tuesday,1.2866
2017-08-14,1.3008,1.3022,1.2955,Monday,1.296
2017-08-11,1.2975,1.3032,1.2938,Friday,1.3008
2017-08-10,1.3012,1.3015,1.2951,Thursday,1.2975
2017-08-09,1.2993,1.3028,1.2966,Wednesday,1.3012
2017-08-08,1.3033,1.3054,1.2951,Tuesday,1.2993
2017-08-07,1.3045,1.3059,1.3012,Monday,1.3033
2017-08-04,1.3141,1.3164,1.3021,Friday,1.3036
2017-08-03,1.3225,1.3269,1.311,Thursday,1.3141
2017-08-02,1.3204,1.3252,1.3188,Wednesday,1.3225
2017-08-01,1.32,1.3245,1.3188,Tuesday,1.3204
2017-07-31,1.3147,1.3225,1.3095,Monday,1.32
2017-07-28,1.3071,1.3152,1.3064,Friday,1.3131
2017-07-27,1.3116,1.3159,1.3051,Thursday,1.3072
2017-07-26,1.3029,1.3126,1.2998,Wednesday,1.3116
2017-07-25,1.3022,1.3084,1.3007,Tuesday,1.3029
2017-07-24,1.3,1.3058,1.2988,Monday,1.3023
2017-07-21,1.2965,1.302,1.2951,Friday,1.2993
2017-07-20,1.3024,1.3033,1.2931,Thursday,1.2965
2017-07-19,1.3036,1.3053,1.3009,Wednesday,1.3024
2017-07-18,1.3052,1.3126,1.3003,Tuesday,1.3036
2017-07-17,1.3108,1.3113,1.3044,Monday,1.3052
2017-07-14,1.294,1.3114,1.2932,Friday,1.309
2017-07-13,1.289,1.2955,1.2886,Thursday,1.294
2017-07-12,1.2853,1.2908,1.2809,Wednesday,1.289
2017-07-11,1.2878,1.2927,1.2829,Tuesday,1.2853
2017-07-10,1.2887,1.2908,1.2854,Monday,1.2878
2017-07-07,1.2968,1.2975,1.2863,Friday,1.2888
2017-07-06,1.2935,1.2984,1.2917,Thursday,1.2968
2017-07-05,1.2927,1.2948,1.2892,Wednesday,1.2935
2017-07-04,1.2942,1.2959,1.2911,Tuesday,1.2927
2017-07-03,1.3018,1.3023,1.2929,Monday,1.2942
2017-06-30,1.301,1.303,1.2945,Friday,1.3022
2017-06-29,1.2933,1.3015,1.2932,Thursday,1.301
2017-06-28,1.2818,1.2972,1.2792,Wednesday,1.2934
2017-06-27,1.2719,1.2861,1.2714,Tuesday,1.2818
2017-06-26,1.274,1.276,1.2703,Monday,1.2718
2017-06-23,1.2679,1.2744,1.2673,Friday,1.2715
2017-06-22,1.2673,1.2691,1.2651,Thursday,1.2679
2017-06-21,1.2626,1.271,1.2587,Wednesday,1.2673
2017-06-20,1.2738,1.2758,1.2602,Tuesday,1.2626
2017-06-19,1.2774,1.2814,1.2722,Monday,1.2738
2017-06-16,1.2753,1.2806,1.275,Friday,1.2777
2017-06-15,1.2755,1.2796,1.2689,Thursday,1.2753
2017-06-14,1.2748,1.2818,1.2721,Wednesday,1.2755
2017-06-13,1.2667,1.2757,1.2639,Tuesday,1.2747
2017-06-12,1.2739,1.2769,1.2636,Monday,1.2667
2017-06-09,1.2801,1.2803,1.2634,Friday,1.2738
2017-06-08,1.2956,1.2978,1.2702,Thursday,1.28
2017-06-07,1.2907,1.2969,1.2885,Wednesday,1.2956
2017-06-06,1.2906,1.2951,1.287,Tuesday,1.2907
2017-06-05,1.287,1.2941,1.2858,Monday,1.2906
2017-06-02,1.2885,1.2904,1.2843,Friday,1.2882
2017-06-01,1.287,1.2916,1.2828,Thursday,1.2885
2017-05-31,1.2806,1.2921,1.2768,Wednesday,1.287
2017-05-30,1.2824,1.2888,1.2789,Tuesday,1.2806
2017-05-29,1.2817,1.285,1.2807,Monday,1.2824
2017-05-26,1.2932,1.2934,1.2774,Friday,1.2799
2017-05-25,1.2969,1.3015,1.2929,Thursday,1.2932
2017-05-24,1.2963,1.2999,1.2924,Wednesday,1.2969
2017-05-23,1.2998,1.3034,1.2951,Tuesday,1.2963
2017-05-22,1.3018,1.3043,1.2963,Monday,1.2998
2017-05-19,1.2943,1.304,1.2939,Friday,1.3028
2017-05-18,1.2969,1.3048,1.2887,Thursday,1.2943
2017-05-17,1.2916,1.2991,1.2904,Wednesday,1.2969
2017-05-16,1.29,1.2958,1.2865,Tuesday,1.2915
2017-05-15,1.2886,1.2941,1.2879,Monday,1.29
2017-05-12,1.2889,1.29,1.2843,Friday,1.2886
2017-05-11,1.2929,1.2949,1.2847,Thursday,1.2888
2017-05-10,1.2948,1.2988,1.2925,Wednesday,1.2929
2017-05-09,1.2939,1.2961,1.2901,Tuesday,1.2947
2017-05-08,1.2966,1.2986,1.2927,Monday,1.2939
2017-05-05,1.2921,1.2985,1.2898,Friday,1.2985
2017-05-04,1.2869,1.2933,1.2829,Thursday,1.2921
2017-05-03,1.2938,1.2948,1.286,Wednesday,1.2869
2017-05-02,1.2896,1.2941,1.2861,Tuesday,1.2939
2017-05-01,1.2928,1.2937,1.2877,Monday,1.2897
2017-04-28,1.29,1.2966,1.2885,Friday,1.2945
2017-04-27,1.2853,1.2917,1.2839,Thursday,1.2901
2017-04-26,1.2833,1.2864,1.2803,Wednesday,1.2853
2017-04-25,1.2785,1.2846,1.2772,Tuesday,1.2833
2017-04-24,1.2812,1.2833,1.2771,Monday,1.2785
2017-04-21,1.2806,1.2835,1.2755,Friday,1.2808
2017-04-20,1.2786,1.2847,1.277,Thursday,1.2806
2017-04-19,1.2842,1.286,1.2768,Wednesday,1.2786
2017-04-18,1.2557,1.2906,1.2513,Tuesday,1.2842
2017-04-17,1.253,1.2596,1.2525,Monday,1.2558
2017-04-14,1.2508,1.2535,1.2498,Friday,1.2517
2017-04-13,1.2538,1.2575,1.2498,Thursday,1.2505
2017-04-12,1.2487,1.2548,1.2477,Wednesday,1.2538
2017-04-11,1.242,1.2499,1.2402,Tuesday,1.2487
2017-04-10,1.2371,1.2429,1.2363,Monday,1.2421
2017-04-07,1.2465,1.2478,1.2363,Friday,1.2369
2017-04-06,1.2486,1.2506,1.2449,Thursday,1.2464
2017-04-05,1.2437,1.2498,1.2421,Wednesday,1.2486
2017-04-04,1.2485,1.2495,1.2417,Tuesday,1.2436
2017-04-03,1.255,1.2554,1.2464,Monday,1.2485
2017-03-31,1.2477,1.2558,1.2432,Friday,1.2543
2017-03-30,1.244,1.2525,1.2402,Thursday,1.2477
2017-03-29,1.2456,1.2477,1.2374,Wednesday,1.2438
2017-03-28,1.256,1.2596,1.2439,Tuesday,1.2456
2017-03-27,1.2514,1.2615,1.2504,Monday,1.256
2017-03-24,1.2517,1.2519,1.2462,Friday,1.2467
2017-03-23,1.2474,1.2531,1.246,Thursday,1.2517
2017-03-22,1.2477,1.2506,1.2422,Wednesday,1.2474
2017-03-21,1.2358,1.2494,1.2339,Tuesday,1.2477
2017-03-20,1.2387,1.2436,1.2333,Monday,1.2358
2017-03-17,1.2356,1.2405,1.2321,Friday,1.2394
2017-03-16,1.2291,1.2377,1.2238,Thursday,1.2355
2017-03-15,1.2152,1.2309,1.2148,Wednesday,1.229
2017-03-14,1.2213,1.2215,1.2107,Tuesday,1.2152
2017-03-13,1.2163,1.2251,1.2154,Monday,1.2212
2017-03-10,1.2153,1.2189,1.2137,Friday,1.2162
2017-03-09,1.2168,1.2195,1.2133,Thursday,1.2152
2017-03-08,1.2205,1.2214,1.2137,Wednesday,1.2168
2017-03-07,1.224,1.2253,1.2168,Tuesday,1.2205
2017-03-06,1.2288,1.23,1.2221,Monday,1.224
2017-03-03,1.2269,1.23,1.2213,Friday,1.2289
2017-03-02,1.23,1.2308,1.2241,Thursday,1.2269
2017-03-01,1.2376,1.2405,1.2279,Wednesday,1.23
2017-02-28,1.2439,1.2471,1.2369,Tuesday,1.2376
2017-02-27,1.2453,1.2479,1.2382,Monday,1.2439
2017-02-24,1.2551,1.257,1.2446,Friday,1.2461
2017-02-23,1.2458,1.2561,1.2425,Thursday,1.2552
2017-02-22,1.2476,1.2508,1.2419,Wednesday,1.2458
2017-02-21,1.2465,1.2481,1.2399,Tuesday,1.2476
2017-02-20,1.2416,1.2483,1.2406,Monday,1.2465
2017-02-17,1.2484,1.2511,1.2386,Friday,1.2407
2017-02-16,1.2461,1.2524,1.2453,Thursday,1.2482
2017-02-15,1.2473,1.2481,1.2382,Wednesday,1.2461
2017-02-14,1.2526,1.2549,1.2443,Tuesday,1.2473
2017-02-13,1.2487,1.2539,1.2477,Monday,1.2526
2017-02-10,1.2498,1.2521,1.2438,Friday,1.2486
2017-02-09,1.2537,1.2582,1.2488,Thursday,1.2497
2017-02-08,1.2508,1.255,1.2472,Wednesday,1.2537
2017-02-07,1.2466,1.2546,1.2345,Tuesday,1.2508
2017-02-06,1.2477,1.2499,1.2425,Monday,1.2466
2017-02-03,1.2528,1.2538,1.2455,Friday,1.2486
2017-02-02,1.2658,1.2706,1.2515,Thursday,1.2529
2017-02-01,1.2579,1.268,1.2542,Wednesday,1.2658
2017-01-31,1.2491,1.2596,1.2411,Tuesday,1.258
2017-01-30,1.2564,1.26,1.2464,Monday,1.2491
2017-01-27,1.2589,1.2606,1.2515,Friday,1.2546
2017-01-26,1.2632,1.2674,1.2556,Thursday,1.2589
2017-01-25,1.2529,1.2639,1.249,Wednesday,1.2632
2017-01-24,1.2535,1.2544,1.2417,Tuesday,1.2528
2017-01-23,1.2379,1.2546,1.2373,Monday,1.2535
2017-01-20,1.2334,1.2381,1.2259,Friday,1.2368
2017-01-19,1.2263,1.2345,1.2251,Thursday,1.2334
2017-01-18,1.2402,1.2411,1.225,Wednesday,1.2263
2017-01-17,1.2021,1.2416,1.202,Tuesday,1.2403
2017-01-16,1.2047,1.2086,1.1986,Monday,1.202
2017-01-13,1.2156,1.2233,1.2121,Friday,1.2181
2017-01-12,1.2204,1.2317,1.215,Thursday,1.2157
2017-01-11,1.2172,1.2272,1.2037,Wednesday,1.2204
2017-01-10,1.2171,1.219,1.2104,Tuesday,1.2172
2017-01-09,1.2254,1.2271,1.2124,Monday,1.2172
2017-01-06,1.2412,1.2431,1.2259,Friday,1.2283
2017-01-05,1.2318,1.2432,1.2269,Thursday,1.2412
2017-01-04,1.2238,1.2353,1.2219,Wednesday,1.232
2017-01-03,1.2275,1.2307,1.2199,Tuesday,1.2238
2017-01-02,1.2341,1.2355,1.227,Monday,1.2275
2016-12-30,1.2255,1.2388,1.2242,Friday,1.2346
2016-12-29,1.2221,1.2275,1.2207,Thursday,1.2257
2016-12-28,1.2269,1.2297,1.2198,Wednesday,1.2221
2016-12-27,1.2273,1.2287,1.2238,Tuesday,1.227
2016-12-26,1.227,1.2303,1.2254,Monday,1.2273
2016-12-23,1.2285,1.2299,1.2228,Friday,1.2283
2016-12-22,1.2352,1.2378,1.2275,Thursday,1.2286
2016-12-21,1.2369,1.239,1.2322,Wednesday,1.2352
2016-12-20,1.239,1.2409,1.2312,Tuesday,1.2368
2016-12-19,1.2483,1.2503,1.2354,Monday,1.239
2016-12-16,1.2422,1.251,1.2382,Friday,1.2488
2016-12-15,1.254,1.2568,1.2374,Thursday,1.2422
2016-12-14,1.2658,1.2724,1.2527,Wednesday,1.254
2016-12-13,1.2681,1.2728,1.2651,Tuesday,1.2658
2016-12-12,1.2591,1.27,1.2564,Monday,1.2676
2016-12-09,1.2576,1.2621,1.255,Friday,1.2575
2016-12-08,1.2625,1.2705,1.2547,Thursday,1.2576
2016-12-07,1.268,1.2683,1.2569,Wednesday,1.2625
2016-12-06,1.273,1.2775,1.2654,Tuesday,1.2679
2016-12-05,1.2631,1.2745,1.2627,Monday,1.2729
2016-12-02,1.2592,1.2737,1.2568,Friday,1.2727
2016-12-01,1.2511,1.2696,1.2505,Thursday,1.2591
2016-11-30,1.249,1.2523,1.2418,Wednesday,1.2511
2016-11-29,1.2416,1.2526,1.2387,Tuesday,1.249
2016-11-28,1.2465,1.2533,1.2385,Monday,1.2416
2016-11-25,1.245,1.2485,1.2414,Friday,1.2483
2016-11-24,1.2423,1.2495,1.24,Thursday,1.245
2016-11-23,1.2423,1.2469,1.2358,Wednesday,1.2424
2016-11-22,1.2485,1.2514,1.2383,Tuesday,1.2424
2016-11-21,1.2349,1.2512,1.231,Monday,1.2486
2016-11-18,1.2418,1.2436,1.2299,Friday,1.2345
2016-11-17,1.2442,1.2505,1.2407,Thursday,1.2413
2016-11-16,1.2448,1.2502,1.2409,Wednesday,1.2441
2016-11-15,1.2501,1.2529,1.2379,Tuesday,1.2448
2016-11-14,1.2576,1.2593,1.2443,Monday,1.2501
2016-11-11,1.2543,1.2674,1.2524,Friday,1.2596
2016-11-10,1.2416,1.2585,1.2375,Thursday,1.2543
2016-11-09,1.2368,1.2547,1.2348,Wednesday,1.2416
2016-11-08,1.2395,1.244,1.2356,Tuesday,1.2368
2016-11-07,1.2469,1.2498,1.2374,Monday,1.2395
2016-11-04,1.2465,1.2557,1.2447,Friday,1.2514
2016-11-03,1.2302,1.2494,1.2295,Thursday,1.2464
2016-11-02,1.224,1.2355,1.2218,Wednesday,1.2302
2016-11-01,1.2234,1.2281,1.2204,Tuesday,1.224
2016-10-31,1.2191,1.2249,1.2142,Monday,1.2234
2016-10-28,1.2159,1.2212,1.2111,Friday,1.2186
2016-10-27,1.2234,1.2272,1.2145,Thursday,1.2159
2016-10-26,1.2179,1.2249,1.2153,Wednesday,1.2234
2016-10-25,1.222,1.2244,1.2081,Tuesday,1.2179
2016-10-24,1.2219,1.2249,1.2183,Monday,1.222
2016-10-21,1.2255,1.226,1.2168,Friday,1.2229
2016-10-20,1.2289,1.2298,1.2208,Thursday,1.2254
2016-10-19,1.2297,1.2332,1.225,Wednesday,1.2289
2016-10-18,1.2188,1.2325,1.218,Tuesday,1.2298
2016-10-17,1.2164,1.2202,1.2133,Monday,1.2188
2016-10-14,1.2242,1.2262,1.2167,Friday,1.2186
2016-10-13,1.2197,1.2272,1.213,Thursday,1.2242
2016-10-12,1.2242,1.2325,1.2164,Wednesday,1.2197
2016-10-11,1.236,1.2364,1.2088,Tuesday,1.2241
2016-10-10,1.2434,1.2444,1.2341,Monday,1.2361
2016-10-07,1.2614,1.2615,1.1943,Friday,1.2433
2016-10-06,1.2751,1.276,1.2599,Thursday,1.2614
2016-10-05,1.2734,1.2771,1.2683,Wednesday,1.2751
2016-10-04,1.2849,1.286,1.2716,Tuesday,1.2734
2016-10-03,1.2934,1.2947,1.2816,Monday,1.285
2016-09-30,1.2971,1.3023,1.2935,Friday,1.2976
2016-09-29,1.3018,1.3058,1.2951,Thursday,1.2971
2016-09-28,1.3017,1.3032,1.2977,Wednesday,1.3018
2016-09-27,1.2971,1.3027,1.2933,Tuesday,1.3017
2016-09-26,1.2969,1.2988,1.2914,Monday,1.2971
2016-09-23,1.3079,1.3088,1.2912,Friday,1.2963
2016-09-22,1.3033,1.3121,1.3025,Thursday,1.3078
2016-09-21,1.2985,1.3047,1.2944,Wednesday,1.3034
2016-09-20,1.3036,1.3065,1.2945,Tuesday,1.2985
2016-09-19,1.3018,1.3091,1.3004,Monday,1.3037
2016-09-16,1.3243,1.3248,1.2995,Friday,1.2996
2016-09-15,1.325,1.3277,1.3179,Thursday,1.3243
2016-09-14,1.3191,1.3279,1.3137,Wednesday,1.325
2016-09-13,1.3334,1.3339,1.3165,Tuesday,1.319
2016-09-12,1.3257,1.3347,1.3234,Monday,1.3335
2016-09-09,1.3299,1.3336,1.3238,Friday,1.327
2016-09-08,1.3337,1.3375,1.3281,Thursday,1.3299
2016-09-07,1.3423,1.3427,1.3318,Wednesday,1.3336
2016-09-06,1.3299,1.3445,1.3292,Tuesday,1.3424
2016-09-05,1.3292,1.3376,1.3287,Monday,1.33
2016-09-02,1.327,1.3352,1.3248,Friday,1.3289
2016-09-01,1.3144,1.3318,1.3125,Thursday,1.327
2016-08-31,1.3082,1.3158,1.3064,Wednesday,1.3144
2016-08-30,1.3106,1.312,1.3056,Tuesday,1.3081
2016-08-29,1.313,1.3139,1.3056,Monday,1.3106
2016-08-26,1.319,1.3279,1.3119,Friday,1.3136
2016-08-25,1.3232,1.3264,1.3166,Thursday,1.319
2016-08-24,1.3196,1.3273,1.3159,Wednesday,1.3232
2016-08-23,1.3133,1.3211,1.3127,Tuesday,1.3197
2016-08-22,1.307,1.3157,1.3032,Monday,1.3133
2016-08-19,1.316,1.3163,1.3022,Friday,1.307
2016-08-18,1.3043,1.3185,1.3034,Thursday,1.316
2016-08-17,1.3044,1.3086,1.2976,Wednesday,1.3043
2016-08-16,1.2889,1.3071,1.2875,Tuesday,1.3043
2016-08-15,1.2908,1.2945,1.2864,Monday,1.2888
2016-08-12,1.2956,1.3035,1.2901,Friday,1.2918
2016-08-11,1.3021,1.3028,1.2934,Thursday,1.2956
2016-08-10,1.3004,1.3094,1.2989,Wednesday,1.3021
2016-08-09,1.3037,1.3042,1.2954,Tuesday,1.3004
2016-08-08,1.3074,1.3097,1.3025,Monday,1.3037
2016-08-05,1.3113,1.3175,1.3019,Friday,1.3068
2016-08-04,1.3327,1.3346,1.3099,Thursday,1.3113
2016-08-03,1.3341,1.3372,1.3279,Wednesday,1.3328
2016-08-02,1.3184,1.3365,1.3168,Tuesday,1.3341
2016-08-01,1.3219,1.3272,1.3159,Monday,1.3183
2016-07-29,1.3162,1.3302,1.3146,Friday,1.323
2016-07-28,1.3217,1.3249,1.3115,Thursday,1.3162
2016-07-27,1.3141,1.3235,1.307,Wednesday,1.3216
2016-07-26,1.3103,1.3176,1.3056,Tuesday,1.3141
2016-07-25,1.3143,1.3165,1.3092,Monday,1.3103
2016-07-22,1.3227,1.3289,1.3075,Friday,1.3104
2016-07-21,1.3226,1.3275,1.3156,Thursday,1.3228
2016-07-20,1.3108,1.325,1.3061,Wednesday,1.3226
2016-07-19,1.3271,1.3274,1.3071,Tuesday,1.3109
2016-07-18,1.3235,1.3315,1.3187,Monday,1.3272
2016-07-15,1.3339,1.3481,1.3131,Friday,1.3184
2016-07-14,1.3107,1.3472,1.3103,Thursday,1.3339
2016-07-13,1.3253,1.3338,1.3102,Wednesday,1.3107
2016-07-12,1.2991,1.3295,1.297,Tuesday,1.3253
2016-07-11,1.2938,1.3018,1.2849,Monday,1.2991
2016-07-08,1.2885,1.3015,1.2877,Friday,1.2952
2016-07-07,1.2896,1.3047,1.2875,Thursday,1.2885
2016-07-06,1.2995,1.3016,1.2792,Wednesday,1.2896
2016-07-05,1.3276,1.3285,1.2983,Tuesday,1.2994
2016-07-04,1.3282,1.334,1.3239,Monday,1.3277
2016-07-01,1.3312,1.3349,1.3244,Friday,1.3269
2016-06-30,1.3449,1.3497,1.3204,Thursday,1.3312
2016-06-29,1.3354,1.3534,1.3285,Wednesday,1.3449
2016-06-28,1.3221,1.3419,1.3216,Tuesday,1.3354
2016-06-27,1.3464,1.3474,1.3119,Monday,1.3221
2016-06-24,1.488,1.4883,1.3226,Friday,1.3675
2016-06-23,1.4793,1.5019,1.4726,Thursday,1.4879
2016-06-22,1.4662,1.4844,1.4639,Wednesday,1.4794
2016-06-21,1.4673,1.4782,1.4613,Tuesday,1.4662
2016-06-20,1.4484,1.4719,1.4472,Monday,1.4673
2016-06-17,1.421,1.4388,1.4207,Friday,1.4357
2016-06-16,1.4196,1.4254,1.401,Thursday,1.421
2016-06-15,1.4109,1.4218,1.4104,Wednesday,1.4196
2016-06-14,1.4196,1.4218,1.409,Tuesday,1.4109
2016-06-13,1.4225,1.4323,1.4113,Monday,1.4197
2016-06-10,1.4463,1.4473,1.4179,Friday,1.4251
2016-06-09,1.451,1.4527,1.4443,Thursday,1.4462
2016-06-08,1.4538,1.4601,1.4497,Wednesday,1.451
2016-06-07,1.4454,1.466,1.4449,Tuesday,1.4538
2016-06-06,1.4463,1.4474,1.4351,Monday,1.4455
2016-06-03,1.4412,1.4582,1.4397,Friday,1.4512
2016-06-02,1.4413,1.4473,1.4407,Thursday,1.4412
2016-06-01,1.4492,1.4507,1.4384,Wednesday,1.4413
2016-05-31,1.4628,1.4725,1.4463,Tuesday,1.4492
2016-05-30,1.4615,1.4642,1.4584,Monday,1.4628
2016-05-27,1.4665,1.4689,1.4601,Friday,1.4621
2016-05-26,1.4699,1.474,1.4637,Thursday,1.4665
2016-05-25,1.462,1.4729,1.4601,Wednesday,1.4698
2016-05-24,1.4482,1.4642,1.4475,Tuesday,1.462
2016-05-23,1.4497,1.4549,1.444,Monday,1.4482
2016-05-20,1.4605,1.4613,1.4484,Friday,1.4503
2016-05-19,1.46,1.4663,1.456,Thursday,1.4605
2016-05-18,1.4456,1.4634,1.4399,Wednesday,1.46
2016-05-17,1.441,1.4524,1.4409,Tuesday,1.4456
2016-05-16,1.4351,1.4415,1.433,Monday,1.4411
2016-05-13,1.4448,1.4452,1.4337,Friday,1.4363
2016-05-12,1.4438,1.4531,1.4404,Thursday,1.4448
2016-05-11,1.4447,1.4488,1.4392,Wednesday,1.4438
2016-05-10,1.441,1.4478,1.4384,Tuesday,1.4447
2016-05-09,1.4429,1.4479,1.4376,Monday,1.441
2016-05-06,1.4487,1.4541,1.4412,Friday,1.4424
2016-05-05,1.4499,1.4529,1.4441,Thursday,1.4487
2016-05-04,1.4543,1.4572,1.4458,Wednesday,1.4499
2016-05-03,1.4667,1.477,1.4528,Tuesday,1.4543
2016-05-02,1.4591,1.4696,1.4589,Monday,1.4667
2016-04-29,1.4607,1.4671,1.4574,Friday,1.4606
2016-04-28,1.454,1.4623,1.4522,Thursday,1.4607
2016-04-27,1.4578,1.4622,1.4473,Wednesday,1.4539
2016-04-26,1.4482,1.4639,1.4478,Tuesday,1.4578
2016-04-25,1.4452,1.452,1.4401,Monday,1.4482
2016-04-22,1.4317,1.4452,1.4314,Friday,1.441
2016-04-21,1.4335,1.4439,1.4297,Thursday,1.4317
2016-04-20,1.4387,1.441,1.4327,Wednesday,1.4335
2016-04-19,1.4271,1.4419,1.4268,Tuesday,1.4386
2016-04-18,1.4167,1.429,1.4129,Monday,1.4271
2016-04-15,1.4149,1.4223,1.4131,Friday,1.4215
2016-04-14,1.4205,1.4205,1.4089,Thursday,1.4147
2016-04-13,1.4263,1.4279,1.4191,Wednesday,1.4221
2016-04-12,1.4227,1.4347,1.4195,Tuesday,1.4265
2016-04-11,1.4125,1.4285,1.4105,Monday,1.4227
2016-04-08,1.4053,1.4141,1.4038,Friday,1.4126
2016-04-07,1.4126,1.4157,1.4046,Thursday,1.4052
2016-04-06,1.4155,1.4171,1.4004,Wednesday,1.4126
2016-04-05,1.4262,1.4279,1.4121,Tuesday,1.4155
2016-04-04,1.4218,1.4322,1.4188,Monday,1.4261
2016-04-01,1.4368,1.4371,1.4169,Friday,1.4228
2016-03-31,1.4373,1.4427,1.4325,Thursday,1.4368
2016-03-30,1.4384,1.4459,1.4359,Wednesday,1.4372
2016-03-29,1.4256,1.4404,1.4193,Tuesday,1.4384
2016-03-28,1.4133,1.4283,1.4118,Monday,1.4256
2016-03-25,1.4145,1.4157,1.4106,Friday,1.4135
2016-03-24,1.4115,1.4183,1.4053,Thursday,1.4145
2016-03-23,1.4216,1.4227,1.4081,Wednesday,1.4114
2016-03-22,1.437,1.4397,1.4188,Tuesday,1.4216
2016-03-21,1.4464,1.4467,1.4362,Monday,1.437
2016-03-18,1.4474,1.4514,1.4408,Friday,1.4476
2016-03-17,1.4248,1.4503,1.4218,Thursday,1.4474
2016-03-16,1.4158,1.4274,1.4052,Wednesday,1.4248
2016-03-15,1.4298,1.4302,1.4136,Tuesday,1.4158
2016-03-14,1.4377,1.4389,1.429,Monday,1.4298
2016-03-11,1.4286,1.4437,1.4253,Friday,1.4378
2016-03-10,1.4209,1.4317,1.4116,Thursday,1.4286
2016-03-09,1.4209,1.4241,1.4175,Wednesday,1.4211
2016-03-08,1.4261,1.4276,1.4171,Tuesday,1.421
2016-03-07,1.422,1.4284,1.4131,Monday,1.4261
2016-03-04,1.417,1.4249,1.4107,Friday,1.4226
2016-03-03,1.4076,1.4194,1.4029,Thursday,1.4169
2016-03-02,1.395,1.4093,1.3912,Wednesday,1.4076
2016-03-01,1.3925,1.4018,1.3902,Tuesday,1.3949
2016-02-29,1.3861,1.3946,1.3834,Monday,1.3925
2016-02-26,1.3953,1.4043,1.3851,Friday,1.387
2016-02-25,1.3928,1.3996,1.3899,Thursday,1.3954
2016-02-24,1.4022,1.4026,1.3876,Wednesday,1.3928
2016-02-23,1.4149,1.4156,1.4006,Tuesday,1.4022
2016-02-22,1.4294,1.4303,1.4056,Monday,1.4148
2016-02-19,1.4329,1.4409,1.4246,Friday,1.4405
2016-02-18,1.4287,1.4394,1.4256,Thursday,1.4329
2016-02-17,1.4303,1.4339,1.4233,Wednesday,1.4286
2016-02-16,1.4436,1.4516,1.4275,Tuesday,1.4304
2016-02-15,1.4499,1.4535,1.4409,Monday,1.4435
2016-02-12,1.4477,1.457,1.4441,Friday,1.4503
2016-02-11,1.4535,1.4564,1.4382,Thursday,1.4477
2016-02-10,1.4467,1.4578,1.4439,Wednesday,1.4533
2016-02-09,1.4426,1.4515,1.4377,Tuesday,1.4467
2016-02-08,1.4501,1.4547,1.435,Monday,1.4426
2016-02-05,1.4573,1.4591,1.4451,Friday,1.4501
2016-02-04,1.4587,1.4668,1.4528,Thursday,1.4573
2016-02-03,1.4409,1.4649,1.438,Wednesday,1.4586
2016-02-02,1.4419,1.4446,1.4325,Tuesday,1.441
2016-02-01,1.4235,1.4445,1.4226,Monday,1.4419
2016-01-29,1.4357,1.4413,1.4148,Friday,1.4245
2016-01-28,1.4244,1.4407,1.4236,Thursday,1.4358
2016-01-27,1.4348,1.4355,1.4228,Wednesday,1.4243
2016-01-26,1.424,1.4367,1.4172,Tuesday,1.4348
2016-01-25,1.4266,1.431,1.422,Monday,1.4239
2016-01-22,1.4224,1.4363,1.4202,Friday,1.4264
2016-01-21,1.4185,1.4249,1.408,Thursday,1.4222
2016-01-20,1.4165,1.4219,1.4124,Wednesday,1.4185
2016-01-19,1.4253,1.434,1.4127,Tuesday,1.4165
2016-01-18,1.4256,1.4323,1.4234,Monday,1.4253
2016-01-15,1.4417,1.4428,1.4248,Friday,1.4256
2016-01-14,1.4418,1.4445,1.4358,Thursday,1.4416
2016-01-13,1.4425,1.4476,1.4379,Wednesday,1.4418
2016-01-12,1.4548,1.456,1.4351,Tuesday,1.4425
2016-01-11,1.4505,1.4604,1.4492,Monday,1.4548
2016-01-08,1.4627,1.4645,1.4504,Friday,1.4521
2016-01-07,1.4626,1.464,1.4531,Thursday,1.4627
2016-01-06,1.4675,1.4682,1.4599,Wednesday,1.4626
2016-01-05,1.4716,1.4725,1.4636,Tuesday,1.4674
2016-01-04,1.4734,1.4816,1.4662,Monday,1.4716
2016-01-01,1.4733,1.4748,1.4733,Friday,1.4733
2015-12-31,1.4809,1.4845,1.4723,Thursday,1.4734
2015-12-30,1.4811,1.4849,1.4791,Wednesday,1.4809
2015-12-29,1.4881,1.4914,1.4783,Tuesday,1.4812
2015-12-28,1.4919,1.4935,1.4871,Monday,1.4881
2015-12-25,1.4908,1.4944,1.4904,Friday,1.4925
2015-12-24,1.487,1.4945,1.4866,Thursday,1.4908
2015-12-23,1.4826,1.49,1.4817,Wednesday,1.487
2015-12-22,1.4885,1.4908,1.4803,Tuesday,1.4826
2015-12-21,1.4904,1.4929,1.4876,Monday,1.4884
2015-12-18,1.4905,1.495,1.4883,Friday,1.4893
