Open,High,Low,Weekday,Close
1.2205,1.2214,1.2137,Wednesday,1.2168
1.5675,1.5716,1.5606,Tuesday,1.5632
1.3439,1.3462,1.3413,Tuesday,1.3434
1.6221,1.6268,1.618,Tuesday,1.6192
1.5035,1.5069,1.499,Monday,1.5063
1.2625,1.2705,1.2547,Thursday,1.2576
1.5843,1.5886,1.583,Friday,1.5868
1.4153,1.4211,1.4114,Tuesday,1.4147
1.2373,1.2402,1.222,Thursday,1.2224
1.3409,1.3438,1.3223,Monday,1.338
1.969,1.9783,1.9685,Tuesday,1.9743
1.6135,1.6184,1.5949,Tuesday,1.5982
1.5342,1.5388,1.5198,Tuesday,1.5252
1.9947,1.9978,1.9813,Monday,1.9832
1.6438,1.644,1.6265,Friday,1.6332
1.2935,1.2984,1.2917,Thursday,1.2968
1.3962,1.3986,1.3888,Thursday,1.3918
1.3519,1.3596,1.35,Friday,1.354
1.5482,1.5578,1.5449,Friday,1.5573
1.6175,1.6254,1.6156,Monday,1.6198
1.2387,1.2436,1.2333,Monday,1.2358
1.5639,1.5691,1.5581,Tuesday,1.5631
1.9154,1.9349,1.9145,Friday,1.932
1.6015,1.6078,1.6007,Thursday,1.6051
1.2852,1.2873,1.2828,Monday,1.2835
1.3377,1.3425,1.334,Tuesday,1.3369
1.5511,1.5529,1.5337,Tuesday,1.535
1.5484,1.5508,1.5454,Monday,1.5473
1.618,1.6293,1.6128,Wednesday,1.6272
1.5783,1.5895,1.5776,Friday,1.5863
1.2511,1.2625,1.2509,Tuesday,1.261
1.8445,1.8445,1.7958,Monday,1.804
1.7983,1.8013,1.7927,Monday,1.797
1.5147,1.526,1.5079,Wednesday,1.5214
1.6139,1.6175,1.6074,Friday,1.6128
1.5349,1.5383,1.5295,Friday,1.5312
1.3702,1.3743,1.3651,Friday,1.3676
2.0272,2.0387,2.0249,Thursday,2.0324
1.5225,1.5263,1.5185,Friday,1.5241
1.6352,1.6437,1.6341,Thursday,1.6408
1.5969,1.601,1.5836,Thursday,1.5897
1.3075,1.309,1.2999,Friday,1.3026
1.245,1.2485,1.2414,Friday,1.2483
1.8845,1.8933,1.8813,Monday,1.8904
1.561,1.5721,1.5547,Friday,1.568
1.3115,1.3194,1.3094,Tuesday,1.3178
1.1566,1.1624,1.1501,Friday,1.161
1.6026,1.6099,1.6025,Monday,1.6089
1.3663,1.3729,1.3656,Monday,1.3702
1.599,1.5991,1.5856,Tuesday,1.5903
1.6136,1.616,1.6026,Friday,1.6114
1.6004,1.6017,1.5944,Thursday,1.5967
1.5656,1.5671,1.5572,Tuesday,1.5659
1.3329,1.3386,1.3303,Monday,1.3321
1.8188,1.8249,1.8181,Tuesday,1.822
1.8322,1.8409,1.8293,Monday,1.8336
1.5409,1.5443,1.5334,Friday,1.5393
1.5711,1.5751,1.568,Monday,1.5717
1.6375,1.6407,1.6266,Monday,1.6393
1.5232,1.5273,1.5131,Thursday,1.525
1.3986,1.4009,1.3894,Thursday,1.3926
1.3177,1.3218,1.3137,Wednesday,1.3172
1.3284,1.3348,1.3276,Thursday,1.3299
1.7898,1.7929,1.7756,Friday,1.7777
1.8798,1.8962,1.8791,Thursday,1.8948
1.9528,1.9592,1.9466,Wednesday,1.9471
1.3464,1.3474,1.3119,Monday,1.3221
1.5861,1.5938,1.5849,Wednesday,1.5907
1.8538,1.8617,1.8517,Monday,1.856
1.6143,1.623,1.6124,Wednesday,1.6187
1.2194,1.2384,1.2193,Tuesday,1.234
1.7705,1.7881,1.7699,Monday,1.786
1.2798,1.2813,1.2694,Tuesday,1.2706
1.2997,1.3008,1.2894,Wednesday,1.29
1.916,1.9271,1.9069,Monday,1.925
1.5635,1.5679,1.5618,Tuesday,1.5621
1.3081,1.3184,1.3073,Monday,1.3135
1.8578,1.8688,1.8513,Tuesday,1.8668
1.6018,1.6095,1.5986,Friday,1.6074
1.8774,1.8917,1.8757,Thursday,1.8864
1.3563,1.3636,1.3537,Friday,1.3547
1.7607,1.7733,1.7564,Friday,1.7634
1.5525,1.5556,1.5481,Friday,1.5544
1.3184,1.3242,1.3164,Monday,1.3196
1.6256,1.6325,1.6191,Monday,1.6304
1.4271,1.4419,1.4268,Tuesday,1.4386
1.905,1.9178,1.905,Friday,1.9107
1.613,1.614,1.6065,Wednesday,1.6079
1.98,1.9818,1.9673,Thursday,1.9754
1.3623,1.3631,1.3542,Wednesday,1.3583
1.2522,1.2544,1.244,Friday,1.2447
1.7963,1.7991,1.7913,Thursday,1.7956
1.3164,1.3215,1.3097,Wednesday,1.3138
1.7769,1.7796,1.7638,Monday,1.7682
1.1555,1.1799,1.154,Tuesday,1.1788
1.5058,1.5073,1.4929,Wednesday,1.4939
1.6484,1.6542,1.6391,Friday,1.6426
1.9149,1.9156,1.9074,Monday,1.911
1.6538,1.6554,1.6419,Thursday,1.6503
1.4926,1.508,1.4911,Wednesday,1.5036
2.016,2.0204,2.0149,Wednesday,2.0162
1.2976,1.3007,1.2864,Tuesday,1.2873
1.2248,1.2324,1.2239,Tuesday,1.2278
1.5116,1.5145,1.5089,Tuesday,1.5121
1.4224,1.4363,1.4202,Friday,1.4264
1.2954,1.2991,1.295,Wednesday,1.2956
1.2992,1.3103,1.2943,Thursday,1.3096
1.888,1.9024,1.8773,Wednesday,1.8799
1.2388,1.2473,1.2241,Tuesday,1.2395
1.6562,1.6566,1.6445,Thursday,1.6483
1.2206,1.2248,1.2149,Friday,1.2223
1.2015,1.2095,1.1959,Tuesday,1.2046
1.324,1.333,1.3212,Wednesday,1.3323
1.3497,1.3551,1.3463,Friday,1.3518
1.6497,1.6577,1.6474,Tuesday,1.6558
2.0708,2.0843,2.0505,Wednesday,2.0522
1.8157,1.8233,1.8096,Friday,1.814
1.3109,1.3144,1.3055,Friday,1.3066
1.6346,1.6453,1.6338,Monday,1.6412
1.2705,1.2747,1.2641,Friday,1.2738
1.7834,1.7934,1.7794,Wednesday,1.7922
1.9762,1.9849,1.9737,Friday,1.9812
1.4825,1.5053,1.4812,Monday,1.4854
1.3102,1.3131,1.3013,Thursday,1.3021
2.0126,2.0171,1.9951,Wednesday,1.9996
1.7323,1.7378,1.7247,Friday,1.7336
1.6567,1.6608,1.6485,Friday,1.6538
1.8571,1.8577,1.837,Thursday,1.8435
2.0429,2.0443,2.037,Tuesday,2.0405
1.5923,1.5967,1.5822,Friday,1.5858
1.5835,1.5889,1.5809,Friday,1.5867
1.7537,1.7596,1.7488,Thursday,1.7516
1.5605,1.5664,1.5531,Friday,1.5583
1.2264,1.2295,1.2168,Thursday,1.2257
1.2576,1.2593,1.2443,Monday,1.2501
1.6737,1.6784,1.6709,Friday,1.6712
1.4417,1.4428,1.4248,Friday,1.4256
1.4418,1.4445,1.4358,Thursday,1.4416
1.3004,1.3094,1.2989,Wednesday,1.3021
1.7789,1.7791,1.7572,Friday,1.7606
1.1891,1.1893,1.1758,Thursday,1.1825
1.2589,1.2625,1.2518,Thursday,1.2554
1.5623,1.5716,1.5583,Monday,1.5645
1.8007,1.8028,1.7902,Wednesday,1.8003
1.4801,1.4855,1.4702,Wednesday,1.4718
1.2799,1.2898,1.2783,Friday,1.2893
1.9144,1.9168,1.9129,Thursday,1.9156
1.579,1.5821,1.5667,Wednesday,1.567
1.8559,1.8616,1.8399,Wednesday,1.8464
1.5565,1.5591,1.5527,Tuesday,1.5557
1.494,1.5189,1.4869,Thursday,1.5165
1.4887,1.4921,1.4801,Tuesday,1.4822
1.4463,1.4473,1.4179,Friday,1.4251
1.3893,1.3945,1.3838,Friday,1.3854
1.2917,1.2979,1.2818,Thursday,1.2882
1.3365,1.3483,1.3355,Tuesday,1.3392
1.652,1.6585,1.6429,Monday,1.6553
1.8957,1.9034,1.8638,Wednesday,1.8691
1.2858,1.2935,1.2854,Tuesday,1.2929
1.622,1.6238,1.6159,Wednesday,1.6194
1.5768,1.5862,1.5743,Friday,1.5801
1.4351,1.4415,1.433,Monday,1.4411
1.6376,1.656,1.6366,Friday,1.6516
1.7293,1.7342,1.7257,Thursday,1.7323
1.2927,1.2959,1.2876,Friday,1.289
1.2356,1.2405,1.2321,Friday,1.2394
1.6109,1.6163,1.6024,Tuesday,1.6066
1.5508,1.5598,1.5465,Friday,1.5565
1.2796,1.2798,1.2711,Friday,1.2718
1.3198,1.3515,1.3049,Thursday,1.3452
1.6292,1.6347,1.6288,Monday,1.6295
1.2023,1.2126,1.2001,Wednesday,1.2014
1.5646,1.5668,1.5579,Wednesday,1.562
1.6265,1.6384,1.6251,Thursday,1.6349
1.3433,1.3492,1.3411,Tuesday,1.3434
1.5446,1.5542,1.5424,Wednesday,1.5501
1.2936,1.3064,1.2862,Wednesday,1.3011
1.822,1.8302,1.821,Wednesday,1.8224
1.5744,1.5887,1.5738,Friday,1.5799
1.5336,1.539,1.5249,Friday,1.5272
1.6385,1.6514,1.6375,Friday,1.6506
1.1824,1.1837,1.174,Monday,1.1765
1.7992,1.8055,1.792,Tuesday,1.8033
1.352,1.3587,1.3512,Wednesday,1.3576
1.9058,1.906,1.8913,Tuesday,1.8937
1.5903,1.6059,1.5877,Wednesday,1.6004
1.5235,1.5287,1.5224,Wednesday,1.5265
1.5146,1.5243,1.5137,Tuesday,1.5229
1.5822,1.5866,1.5783,Monday,1.5807
1.3508,1.3624,1.3493,Thursday,1.3582
1.3089,1.3209,1.3082,Friday,1.3201
1.981,1.982,1.9678,Tuesday,1.9731
1.9561,1.9677,1.9555,Thursday,1.9629
1.5142,1.5212,1.4969,Thursday,1.5008
1.314,1.3215,1.3103,Tuesday,1.3122
1.6459,1.6495,1.6318,Wednesday,1.6323
1.2273,1.2287,1.2238,Tuesday,1.227
1.7564,1.7623,1.7464,Monday,1.7501
1.2257,1.2321,1.2239,Friday,1.2267
1.6041,1.6043,1.5955,Tuesday,1.6
1.3401,1.3443,1.3396,Wednesday,1.3419
1.2526,1.2549,1.2443,Tuesday,1.2473
1.2454,1.246,1.2374,Friday,1.238
1.6425,1.6483,1.6399,Tuesday,1.6477
1.2573,1.259,1.2482,Friday,1.2485
1.642,1.6479,1.6357,Thursday,1.6442
1.2029,1.2036,1.1924,Thursday,1.1942
1.3667,1.3683,1.3617,Wednesday,1.3644
1.5592,1.5638,1.5543,Wednesday,1.5588
1.2692,1.2725,1.2659,Thursday,1.2669
1.2517,1.2543,1.2411,Wednesday,1.2414
1.3068,1.3097,1.3041,Friday,1.3059
1.7865,1.7979,1.7859,Wednesday,1.7965
1.3511,1.356,1.3503,Thursday,1.3548
1.9944,1.9967,1.9761,Tuesday,1.9798
1.4774,1.4853,1.4698,Wednesday,1.4828
1.5492,1.5565,1.5467,Tuesday,1.5537
1.3989,1.4005,1.3862,Friday,1.3917
1.2925,1.297,1.2891,Thursday,1.2907
1.2637,1.2667,1.2591,Thursday,1.2609
1.1765,1.1878,1.1716,Tuesday,1.183
1.4824,1.4845,1.4719,Tuesday,1.4746
1.8358,1.8444,1.8329,Thursday,1.8356
1.2991,1.3295,1.297,Tuesday,1.3253
1.6158,1.6307,1.6136,Wednesday,1.6278
1.855,1.8643,1.852,Wednesday,1.8581
1.2892,1.2959,1.2841,Wednesday,1.2847
1.4501,1.4547,1.435,Monday,1.4426
1.2756,1.28,1.2718,Tuesday,1.2729
1.8948,1.8969,1.8748,Wednesday,1.8846
1.9862,1.9898,1.9775,Wednesday,1.9813
2.0405,2.0442,2.0309,Wednesday,2.0318
1.3141,1.3152,1.3069,Thursday,1.308
1.209,1.2227,1.2077,Monday,1.2201
1.7397,1.7456,1.7271,Wednesday,1.74
1.2998,1.3023,1.2906,Wednesday,1.2919
1.5314,1.5408,1.5289,Wednesday,1.5404
1.6537,1.6674,1.6422,Friday,1.647
1.7081,1.7099,1.7055,Monday,1.7073
1.7475,1.7507,1.745,Wednesday,1.7471
1.8312,1.8336,1.817,Friday,1.8176
2.0546,2.0678,2.0523,Monday,2.0659
1.7429,1.7493,1.7413,Monday,1.746
1.3106,1.3137,1.3091,Monday,1.3114
1.5383,1.5483,1.4894,Wednesday,1.4961
1.9612,1.968,1.956,Friday,1.958
1.7547,1.7586,1.7523,Monday,1.7562
1.3834,1.3892,1.3816,Friday,1.3865
1.5716,1.5757,1.5648,Thursday,1.5728
1.7706,1.7713,1.7456,Friday,1.751
1.4988,1.4994,1.4951,Monday,1.4951
1.2879,1.2981,1.2876,Friday,1.2964
1.5928,1.6086,1.5926,Wednesday,1.596
1.7847,1.7917,1.7814,Tuesday,1.787
1.6316,1.6337,1.6284,Friday,1.6323
1.5376,1.549,1.5367,Wednesday,1.5465
1.2178,1.2223,1.2119,Friday,1.2134
1.6354,1.6469,1.6322,Tuesday,1.6438
1.2696,1.2754,1.2684,Thursday,1.2714
1.5914,1.5974,1.5894,Thursday,1.5957
1.538,1.5439,1.5328,Wednesday,1.5408
1.554,1.5551,1.5445,Tuesday,1.5482
1.9788,1.9814,1.9687,Thursday,1.9722
1.2889,1.3071,1.2875,Tuesday,1.3043
1.9073,1.9114,1.9037,Monday,1.9037
1.6238,1.6271,1.6183,Wednesday,1.622
1.5815,1.5849,1.5728,Friday,1.5751
1.2931,1.2939,1.2844,Monday,1.2858
1.287,1.2941,1.2858,Monday,1.2906
1.5574,1.5688,1.5495,Wednesday,1.5595
1.4374,1.4606,1.4368,Thursday,1.4565
1.608,1.6202,1.6075,Thursday,1.6191
1.2416,1.2585,1.2375,Thursday,1.2543
1.4047,1.4198,1.3985,Wednesday,1.4189
1.5727,1.5896,1.5688,Tuesday,1.5844
1.5848,1.5866,1.5728,Wednesday,1.5778
1.5064,1.5069,1.4936,Tuesday,1.4994
1.5194,1.5199,1.5086,Monday,1.5132
1.4149,1.4183,1.4109,Wednesday,1.4168
1.5614,1.5629,1.5465,Thursday,1.5492
1.8642,1.8857,1.8529,Thursday,1.8818
1.2386,1.2423,1.2323,Friday,1.2333
1.4963,1.4992,1.4558,Thursday,1.4842
1.5595,1.5634,1.5555,Friday,1.5576
1.4971,1.5066,1.4947,Thursday,1.5061
1.5231,1.5363,1.5197,Friday,1.5335
1.2734,1.276,1.2671,Thursday,1.2741
1.2667,1.2757,1.2639,Tuesday,1.2747
1.3286,1.3301,1.3099,Tuesday,1.3129
1.621,1.6254,1.608,Thursday,1.6135
1.7921,1.7972,1.7862,Thursday,1.7911
1.517,1.5291,1.5149,Wednesday,1.524
1.7674,1.7705,1.7584,Wednesday,1.7637
1.6868,1.6882,1.6819,Tuesday,1.6825
1.2632,1.2634,1.2323,Thursday,1.2357
1.6289,1.6367,1.6289,Monday,1.6361
1.2624,1.266,1.2614,Monday,1.2652
1.3073,1.3132,1.304,Tuesday,1.3058
1.6368,1.6382,1.6216,Friday,1.6226
2.0338,2.0364,2.0245,Friday,2.0362
1.9052,1.9071,1.8894,Friday,1.8901
1.5423,1.5475,1.5412,Friday,1.5441
1.9838,1.9965,1.9823,Thursday,1.9959
1.5609,1.566,1.5585,Friday,1.5641
1.3334,1.3339,1.3165,Tuesday,1.319
1.2963,1.3023,1.2883,Wednesday,1.3008
1.7762,1.7841,1.7762,Thursday,1.782
1.5394,1.5465,1.5342,Monday,1.5434
1.2527,1.2546,1.2465,Tuesday,1.2482
1.4751,1.4948,1.4704,Thursday,1.4782
1.588,1.5912,1.5853,Thursday,1.5858
1.6593,1.66,1.6564,Thursday,1.6579
2.053,2.0643,2.0529,Monday,2.0629
1.8941,1.8959,1.8854,Wednesday,1.8889
1.6393,1.6421,1.6313,Tuesday,1.6369
1.6071,1.6134,1.6058,Tuesday,1.612
1.5504,1.5551,1.5457,Wednesday,1.5493
1.3219,1.3272,1.3159,Monday,1.3183
1.3021,1.3028,1.2934,Thursday,1.2956
1.5118,1.5304,1.5103,Friday,1.5286
1.5345,1.548,1.5337,Wednesday,1.5436
1.6157,1.6222,1.6107,Thursday,1.6119
1.3177,1.3184,1.2981,Monday,1.2996
1.5495,1.5701,1.5492,Tuesday,1.566
1.2721,1.2728,1.2652,Monday,1.2687
1.6083,1.6119,1.5917,Wednesday,1.5952
1.4669,1.4802,1.4599,Tuesday,1.4774
1.3523,1.3567,1.3485,Tuesday,1.3534
1.2814,1.2849,1.2489,Thursday,1.2575
1.2724,1.284,1.2658,Tuesday,1.2715
1.3324,1.3354,1.3303,Thursday,1.3319
1.5107,1.5115,1.5042,Monday,1.5047
1.2847,1.2878,1.2771,Thursday,1.2799
1.5525,1.5548,1.5484,Thursday,1.55
1.8756,1.8817,1.8714,Tuesday,1.8795
1.422,1.4284,1.4131,Monday,1.4261
1.5787,1.5973,1.5753,Friday,1.5947
1.9908,1.9912,1.9666,Tuesday,1.9698
1.5748,1.5767,1.5706,Friday,1.5743
1.693,1.7043,1.6902,Wednesday,1.6991
1.4244,1.4407,1.4236,Thursday,1.4358
1.9883,1.9927,1.9664,Tuesday,1.9683
1.5422,1.5469,1.5394,Monday,1.546
1.2487,1.2672,1.2476,Wednesday,1.2629
1.5428,1.5492,1.5302,Thursday,1.5348
1.5533,1.5606,1.5523,Wednesday,1.5555
1.3103,1.3166,1.3101,Thursday,1.3157
1.5152,1.5175,1.5087,Monday,1.5116
1.4672,1.4687,1.4398,Wednesday,1.4479
1.6283,1.6376,1.6168,Wednesday,1.6259
1.2857,1.2983,1.2784,Wednesday,1.291
1.3341,1.3372,1.3279,Wednesday,1.3328
1.6241,1.6283,1.6169,Tuesday,1.6214
1.6876,1.6882,1.6856,Monday,1.6867
1.5608,1.5673,1.5553,Friday,1.5601
1.2269,1.2285,1.2206,Monday,1.2222
1.7941,1.797,1.7891,Friday,1.7927
1.5622,1.5666,1.5575,Thursday,1.5588
1.2438,1.2561,1.2436,Thursday,1.2559
1.5679,1.5728,1.5669,Tuesday,1.5674
1.3026,1.3087,1.2962,Tuesday,1.302
1.9697,1.9748,1.9618,Wednesday,1.9645
1.2237,1.2249,1.2184,Thursday,1.2223
1.5013,1.5186,1.4813,Friday,1.4932
1.8326,1.8414,1.8289,Wednesday,1.8389
1.6131,1.6143,1.6057,Friday,1.6066
1.5652,1.5741,1.5609,Thursday,1.5681
1.6343,1.6383,1.6314,Friday,1.6365
1.9285,1.9551,1.9256,Thursday,1.9313
1.5642,1.5654,1.5605,Friday,1.5633
1.5058,1.5217,1.5027,Friday,1.5203
1.3055,1.3064,1.3003,Monday,1.3008
1.4492,1.4507,1.4384,Wednesday,1.4413
1.9468,1.9639,1.9454,Wednesday,1.9626
1.9518,1.9594,1.9466,Monday,1.958
1.9626,1.9804,1.9601,Wednesday,1.9727
1.32,1.3245,1.3188,Tuesday,1.3204
1.2723,1.2759,1.268,Wednesday,1.2691
1.6558,1.6593,1.6376,Wednesday,1.6537
1.4776,1.4936,1.4473,Friday,1.4801
1.8868,1.8882,1.8782,Monday,1.8826
1.5821,1.5847,1.5739,Tuesday,1.5763
1.4419,1.4446,1.4325,Tuesday,1.441
1.7971,1.8091,1.7947,Friday,1.8042
1.9451,1.9606,1.9427,Friday,1.9589
1.6688,1.6697,1.6658,Thursday,1.6683
1.3126,1.3129,1.3011,Thursday,1.3018
1.2098,1.2165,1.2083,Monday,1.2098
1.2878,1.2927,1.2829,Tuesday,1.2853
1.6556,1.6744,1.6423,Tuesday,1.646
1.545,1.5497,1.5403,Monday,1.5415
1.4968,1.4984,1.4834,Tuesday,1.4844
1.2833,1.2864,1.2803,Wednesday,1.2853
1.0818,1.0931,1.0349,Monday,1.0672
1.8715,1.8738,1.8662,Wednesday,1.8675
1.5063,1.5126,1.5048,Tuesday,1.5074
1.2457,1.2487,1.2442,Friday,1.2452
1.5165,1.5349,1.5117,Monday,1.5336
1.4905,1.495,1.4883,Friday,1.4893
1.46,1.4663,1.456,Thursday,1.4605
1.2985,1.3047,1.2944,Wednesday,1.3034
1.3296,1.3329,1.3183,Wednesday,1.3214
1.895,1.8987,1.8931,Monday,1.8976
2.0315,2.0335,2.0188,Tuesday,2.0212
1.1752,1.2029,1.1738,Tuesday,1.1861
1.346,1.3554,1.3432,Wednesday,1.3508
1.8434,1.8448,1.8337,Friday,1.8374
1.3011,1.3047,1.2989,Friday,1.2999
1.5424,1.5451,1.5191,Wednesday,1.5232
1.2422,1.2437,1.2313,Friday,1.2336
1.6374,1.6416,1.6321,Thursday,1.6349
1.5691,1.5713,1.5656,Tuesday,1.5685
1.2484,1.2537,1.2477,Thursday,1.2524
1.3821,1.3914,1.3811,Monday,1.3907
1.2391,1.2421,1.2332,Wednesday,1.2342
2.0267,2.0488,2.0197,Friday,2.0471
1.3201,1.3222,1.3169,Thursday,1.3219
1.2383,1.241,1.237,Monday,1.2385
1.2266,1.2274,1.2001,Tuesday,1.2075
1.5972,1.5998,1.5924,Friday,1.5952
1.2285,1.2288,1.2155,Wednesday,1.2218
1.6161,1.6223,1.6142,Friday,1.6174
1.1217,1.1337,1.1169,Thursday,1.1234
1.3079,1.3119,1.3076,Monday,1.3097
1.6215,1.6309,1.6211,Friday,1.6219
1.5931,1.6199,1.5919,Friday,1.6185
1.7141,1.7148,1.7117,Wednesday,1.7136
1.5071,1.5203,1.5041,Wednesday,1.5177
1.5641,1.5713,1.5557,Thursday,1.5575
1.6154,1.6218,1.614,Tuesday,1.6214
1.3147,1.3225,1.3095,Monday,1.32
1.8981,1.9021,1.8796,Tuesday,1.8857
1.6083,1.6145,1.6083,Monday,1.6115
1.5566,1.5598,1.552,Monday,1.554
1.901,1.9049,1.8924,Tuesday,1.8952
1.3047,1.3124,1.3025,Thursday,1.3109
1.5133,1.5226,1.5078,Tuesday,1.5148
1.4539,1.4565,1.4317,Wednesday,1.4397
1.7198,1.7227,1.7092,Friday,1.7169
1.6468,1.6497,1.644,Wednesday,1.6461
1.3861,1.3946,1.3834,Monday,1.3925
1.5269,1.5319,1.5219,Monday,1.5287
1.2285,1.2299,1.2228,Friday,1.2283
1.523,1.526,1.5142,Monday,1.5171
1.9184,1.9261,1.916,Monday,1.921
1.6631,1.6663,1.662,Wednesday,1.6624
1.9453,1.9473,1.9365,Wednesday,1.9465
1.359,1.3613,1.3494,Wednesday,1.3511
2.037,2.0394,2.021,Thursday,2.0225
1.5645,1.5847,1.5623,Wednesday,1.5828
1.3078,1.315,1.3012,Tuesday,1.3128
1.8716,1.8725,1.8565,Thursday,1.8657
1.1387,1.1422,1.1149,Thursday,1.1158
1.2743,1.2749,1.2685,Friday,1.2712
1.3204,1.3252,1.3188,Wednesday,1.3225
1.6222,1.6229,1.6096,Tuesday,1.6136
1.626,1.6346,1.6215,Thursday,1.6279
1.2326,1.2423,1.2273,Monday,1.2416
1.3023,1.3123,1.3002,Friday,1.3117
1.3953,1.4043,1.3851,Friday,1.387
1.8831,1.8854,1.8684,Wednesday,1.8712
1.8422,1.8518,1.8413,Thursday,1.8479
1.5318,1.5373,1.5312,Monday,1.5342
1.5521,1.5565,1.5483,Thursday,1.5492
1.9641,1.968,1.9559,Friday,1.9588
1.5757,1.5771,1.5574,Friday,1.5587
1.8896,1.895,1.8842,Monday,1.8886
1.6246,1.638,1.6223,Wednesday,1.6252
1.2075,1.2129,1.1448,Wednesday,1.164
1.2885,1.2904,1.2843,Friday,1.2882
1.2486,1.2567,1.2468,Tuesday,1.2494
1.6125,1.6185,1.5982,Wednesday,1.6093
1.5627,1.5645,1.5561,Monday,1.5587
2.0658,2.067,2.0558,Tuesday,2.0587
1.3735,1.374,1.3639,Monday,1.3655
1.2831,1.2868,1.275,Monday,1.2858
1.3751,1.3809,1.3746,Wednesday,1.3778
1.2157,1.2192,1.2102,Thursday,1.2175
1.5539,1.5542,1.5472,Thursday,1.5492
1.2997,1.3041,1.2949,Friday,1.2971
1.5048,1.5128,1.5039,Monday,1.5115
1.5938,1.6024,1.5903,Monday,1.5933
2.0803,2.0903,2.0802,Tuesday,2.0875
1.5986,1.6083,1.5985,Tuesday,1.6066
1.9965,1.9971,1.9855,Wednesday,1.9886
1.5569,1.5677,1.5545,Thursday,1.5668
1.5009,1.5036,1.4947,Friday,1.4989
1.5682,1.5726,1.5642,Thursday,1.5671
1.2238,1.2353,1.2219,Wednesday,1.232
1.4209,1.4241,1.4175,Wednesday,1.4211
1.9697,1.9778,1.9635,Thursday,1.9743
1.5587,1.5797,1.5541,Wednesday,1.5743
1.7074,1.7083,1.7041,Tuesday,1.7064
1.3659,1.3689,1.3608,Wednesday,1.3617
1.7093,1.7179,1.6781,Friday,1.7063
1.5476,1.5491,1.5391,Wednesday,1.5465
2.0408,2.0509,2.0381,Thursday,2.0424
1.4261,1.4276,1.4171,Tuesday,1.421
1.4012,1.4026,1.3886,Friday,1.3931
2.0184,2.0193,2.0075,Tuesday,2.0133
1.3894,1.3907,1.3776,Friday,1.3836
1.9602,1.972,1.9588,Tuesday,1.9709
1.3449,1.3497,1.3204,Thursday,1.3312
1.5987,1.617,1.5979,Thursday,1.6141
1.173,1.1744,1.1646,Monday,1.1705
1.2465,1.2481,1.2399,Tuesday,1.2476
1.5373,1.5515,1.537,Wednesday,1.5488
1.2513,1.2648,1.2508,Tuesday,1.2623
1.8942,1.8971,1.8888,Friday,1.8939
1.3046,1.3075,1.2991,Monday,1.3015
1.4412,1.4582,1.4397,Friday,1.4512
2.0064,2.0109,1.9925,Wednesday,2.0084
1.3989,1.4242,1.3931,Tuesday,1.4132
2.053,2.0762,2.0521,Tuesday,2.0708
1.4265,1.4485,1.4155,Tuesday,1.4455
1.9618,1.9716,1.9546,Friday,1.9677
1.598,1.6006,1.5918,Tuesday,1.5996
2.0415,2.0426,2.0331,Monday,2.0374
1.5814,1.5884,1.5791,Thursday,1.5815
1.6168,1.6241,1.6058,Monday,1.609
1.5868,1.5901,1.5836,Wednesday,1.5839
1.4641,1.477,1.455,Wednesday,1.4652
1.205,1.2128,1.2026,Thursday,1.2112
1.5734,1.5746,1.5635,Monday,1.5657
1.5613,1.569,1.5583,Wednesday,1.5605
1.6123,1.6166,1.6067,Wednesday,1.6152
1.9537,1.963,1.9527,Wednesday,1.9563
1.9865,1.9888,1.983,Thursday,1.9846
1.9595,1.9614,1.9549,Monday,1.961
1.2714,1.2754,1.2696,Friday,1.2754
1.4809,1.4845,1.4723,Thursday,1.4734
1.6594,1.6651,1.6508,Wednesday,1.653
1.3259,1.3285,1.3198,Wednesday,1.3206
1.2801,1.2925,1.2793,Tuesday,1.2907
1.5708,1.5789,1.5681,Monday,1.5728
1.56,1.5637,1.5466,Thursday,1.551
1.9598,1.9744,1.9587,Thursday,1.9721
1.2732,1.2812,1.2697,Thursday,1.2779
1.6291,1.6329,1.6248,Tuesday,1.6258
1.5981,1.6004,1.5833,Monday,1.5891
1.6035,1.6096,1.6012,Monday,1.6072
1.3196,1.3273,1.3159,Wednesday,1.3232
1.5756,1.5882,1.5705,Wednesday,1.5828
1.3096,1.3182,1.3087,Wednesday,1.3133
1.1593,1.1613,1.1457,Monday,1.1467
1.2142,1.2183,1.2094,Thursday,1.2142
1.4436,1.4516,1.4275,Tuesday,1.4304
1.9591,1.9742,1.9589,Tuesday,1.9736
2.005,2.0095,1.9957,Wednesday,1.998
1.3027,1.3083,1.3003,Monday,1.3062
1.5267,1.5364,1.5218,Monday,1.5341
1.4112,1.4242,1.408,Wednesday,1.4142
1.1058,1.118,1.0951,Tuesday,1.0974
1.3175,1.3298,1.3158,Tuesday,1.3296
1.559,1.5702,1.5532,Monday,1.5651
1.5133,1.5238,1.5129,Friday,1.5185
1.3017,1.3032,1.2977,Wednesday,1.3018
1.3551,1.3587,1.3538,Friday,1.3548
1.7698,1.7727,1.7601,Tuesday,1.7652
1.5216,1.5249,1.5185,Wednesday,1.5229
1.9939,2.0148,1.988,Tuesday,2.0129
1.5336,1.5383,1.527,Monday,1.529
1.8685,1.8772,1.8664,Thursday,1.877
1.4031,1.405,1.3957,Monday,1.3996
1.2938,1.2948,1.286,Wednesday,1.2869
1.5156,1.5222,1.5147,Thursday,1.5163
